,url,delegacion,colonia,antiguedad,superficie construida en m2,precio total en pesos,precio de m2,precio mediano de m2 de la colonia,precio mediano de m2 de la colonia (nuevos),precio mediano de m2 de la colonia (usados),delta,semaforo
66719, http://departamento.metroscubicos.com/MLM-584221523-pre-venta-en-petrarca-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,197,15813324.0,80270.68020304569,102333.71739130435,109386.17924528301,72680.55555555556,-21.559890279265314,verde
66721, http://departamento.metroscubicos.com/MLM-584221653-hermoso-e-iluminado-en-exclusivo-conjunto-_JM,Benito Jurez,DEL CARMEN,10,265,16500000.0,62264.15094339623,51750.0,51500.0,62382.07547169812,-0.18903591682420165,amarillo
66744, http://departamento.metroscubicos.com/MLM-584222982-venta-de-depto-peten-461-vertiz-naravarte-_JM,Benito Jurez,LETRAN VALLE,11,80,3495000.0,43687.5,43680.0,42581.53846153846,40000.0,9.21875,amarillo
66777, http://departamento.metroscubicos.com/MLM-584227282-departamento-barranca-del-muerto-excelente-ubicacion-_JM,Benito Jurez,LOS ALPES,20,73,2140000.0,29315.068493150684,17417.089743589742,,25234.45732349842,16.170790270383122,sobrevaluado
66785, http://departamento.metroscubicos.com/MLM-584228564-calle-21-de-marzo-en-conjunto-de-casas-y-departamentos-luz-_JM,Cuajimalpa de Morelos,AHUATENCO,no_age_info,143,3750000.0,26223.776223776225,31944.594594594593,31124.0,24444.444444444445,-17.908564636429595,naranja
67088, http://departamento.metroscubicos.com/MLM-584237833-bonito-departamento-en-san-juan-de-aragon-_JM,Gustavo A. Madero,SAN JUAN DE ARAGON 7A SECC,8,62,1050000.0,16935.483870967742,11242.10347394541,,17467.74193548387,-3.0470914127423807,amarillo
67108, http://departamento.metroscubicos.com/MLM-584240264-totalmente-amueblado-y-turn-key-230m2-dos-recamaras-con-posibilidad-a-una-tercera-sala-y-comedor-con-balcon-family-cocina-equipada-y-cuarto-de-servicio-integrado-la-recamara-principal-tiene-_JM,Miguel Hidalgo,POLANCO IV SECCION,10,230,25245000.0,109760.86956521739,102333.71739130435,109386.17924528301,72680.55555555556,51.01820387341203,sobrevaluado
67572, http://departamento.metroscubicos.com/MLM-584258606-departamento-para-remodelar-en-polanco-ii-seccion-apa195-nr-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,30,128,7700000.0,60156.25,94582.51793868231,112280.1662565172,53511.90476190476,12.416573971078973,sobrevaluado
67592, http://departamento.metroscubicos.com/MLM-584263286-departamento-casamax-en-venta-col-escandon-sindicalismo-_JM,Benito Jurez,ESCANDON II SECCION,10,120,3800000.0,31666.666666666668,43075.27704770477,43075.27704770477,37771.22641509434,-16.161931522530953,naranja
67595, http://departamento.metroscubicos.com/MLM-584263298-departamento-en-venta-escandon-ii-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,60,2600000.0,43333.333333333336,43075.27704770477,43075.27704770477,37771.22641509434,0.5990821262571985,amarillo
67609, http://departamento.metroscubicos.com/MLM-584266348-hermoso-penthouse-_JM,Benito Jurez,NOCHE BUENA,no_age_info,243,8500000.0,34979.423868312755,38750.0,37031.25,24437.5,-9.73051904951547,amarillo
67616, http://departamento.metroscubicos.com/MLM-584267001-departamento-en-cuauhtemoc-condesa-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,145,7393000.0,50986.206896551725,63095.23809523809,66713.56060606061,36318.181818181816,-19.191672088484054,naranja
67633, http://departamento.metroscubicos.com/MLM-584268844-venta-departamento-roma-super-ubicado-_JM,Miguel Hidalgo,JUAREZ,13,100,7900000.0,79000.0,53336.44385026738,53769.12582781457,45604.395604395606,73.22891566265059,sobrevaluado
67682, http://departamento.metroscubicos.com/MLM-584273278-ahorra-856680-remate-hipotecario-en-alvaro-obregon-6901-_JM,lvaro Obregn,Ampl. PILOTO ADOLFO LOPEZ MATEOS,no_age_info,60,1998920.0,33315.333333333336,29491.0,,,12.967798085291568,sobrevaluado
67725, http://departamento.metroscubicos.com/MLM-584276051-hermoso-departamento-a-estrenar-muy-cerca-del-aeropuerto-_JM,Iztacalco,CUCHILLA PANTITLAN,no_age_info,63,1750000.0,27777.777777777777,27777.777777777777,,,0.0,amarillo
67732, http://departamento.metroscubicos.com/MLM-584277587-excelente-departamento-en-venta-en-lomas-estrella-_JM,Iztapalapa,SAN NICOLAS TOLENTINO,no_age_info,90,1700000.0,18888.88888888889,19861.11111111111,,20833.333333333332,-4.895104895104879,amarillo
67786, http://departamento.metroscubicos.com/MLM-584282259-magnifico-departamento-en-venta-en-desierto-de-los-leones-_JM,lvaro Obregn,LA HERRADURA DEL PUEBLO TETELPAN,no_age_info,145,6300000.0,43448.275862068964,34543.39622641509,37383.17757009346,28846.153846153848,25.778819133147003,sobrevaluado
67789, http://departamento.metroscubicos.com/MLM-584282504-departamento-para-estrena-reserva-bosques-_JM,Miguel Hidalgo,SAN GABRIEL,no_age_info,200,9200000.0,46000.0,44620.25316455696,46853.146853146856,42075.0,3.0921985815602846,amarillo
67797, http://departamento.metroscubicos.com/MLM-584284786-estrena-departamento-en-mixcoac-_JM,Benito Jurez,MERCED GOMEZ,no_age_info,100,3695000.0,36950.0,37654.86725663717,40000.0,23096.264367816093,-1.8719153936545234,amarillo
67809, http://departamento.metroscubicos.com/MLM-584285421-departamento-en-mixcoac-tiziano-48-estrena-en-noviembre-_JM,Benito Jurez,MERCED GOMEZ,no_age_info,118,4060000.0,34406.779661016946,37654.86725663717,40000.0,23096.264367816093,-8.625943555936194,amarillo
67810, http://departamento.metroscubicos.com/MLM-584285484-departamento-en-venta-en-la-mejor-zona-de-la-del-valle-_JM,Benito Jurez,INSURGENTES SAN BORJA,8,265,10450000.0,39433.96226415094,44472.52747252748,46048.3870967742,36000.0,9.538784067085947,amarillo
67815, http://departamento.metroscubicos.com/MLM-584286024-pent-house-en-mixcoac-tiziano-48-_JM,Benito Jurez,MERCED GOMEZ,no_age_info,113,4255000.0,37654.86725663717,37654.86725663717,40000.0,23096.264367816093,0.0,amarillo
67880, http://departamento.metroscubicos.com/MLM-584288835-departamento-en-la-condesa-para-remodelar-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,109,2350000.0,21559.633027522937,63095.23809523809,66713.56060606061,36318.181818181816,-65.83001557902024,subvaluado
67912, http://departamento.metroscubicos.com/MLM-584290023-departamento-en-venta-en-ampliacion-cosmopolita-_JM,Azcapotzalco,ESTACION PANTACO,no_age_info,67,1920000.0,28656.716417910447,28656.716417910447,,,0.0,amarillo
67947, http://departamento.metroscubicos.com/MLM-584292932-depto-venta-bosques-de-las-lomas-trianon-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC VIII SECCION,20,325,14960000.0,46030.769230769234,41388.88888888889,41161.034306195594,46030.769230769234,0.0,amarillo
67961, http://departamento.metroscubicos.com/MLM-584293654-3-cuadras-d-chapultecpec-y-cuauhtemo-2-lugs-estacionamiento-_JM,Cuauhtmoc,BUENOS AIRES,40,120,1900000.0,15833.333333333334,26323.529411764706,30629.62962962963,16688.59649122807,-5.12483574244414,amarillo
68018, http://departamento.metroscubicos.com/MLM-584302073-excelente-departamento-amplio-e-iluminado-buen-estado-2p-_JM,Benito Jurez,PORTALES SUR,43,120,3500000.0,29166.666666666668,38057.01754385965,46947.36842105263,29166.666666666668,0.0,amarillo
68024, http://departamento.metroscubicos.com/MLM-584302207-departamento-bosques-de-las-lomas-hermoso-_JM,lvaro Obregn,SAN GABRIEL,15,300,14900000.0,49666.666666666664,38664.22113769101,38664.22113769101,41500.0,19.678714859437743,sobrevaluado
68025, http://departamento.metroscubicos.com/MLM-584302208-departamento-bosque-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,15,210,8000000.0,38095.23809523809,44620.25316455696,46853.146853146856,42075.0,-9.458732988144762,amarillo
68095, http://departamento.metroscubicos.com/MLM-584305546-residencial-maria-isabel-en-olivar-de-los-padres-_JM,La Magdalena Contreras,PROGRESO TIZAPAN,20,165,4500000.0,27272.727272727272,36263.63636363636,37000.0,26871.657754010695,1.4925373134328321,amarillo
68104, http://departamento.metroscubicos.com/MLM-584306230-amplio-y-bonito-departamento-en-venta-_JM,Benito Jurez,PIEDAD NARVARTE,no_age_info,147,5300000.0,36054.421768707485,40084.08163265306,44534.55284552845,30973.451327433628,-10.053017806108246,naranja
68149, http://departamento.metroscubicos.com/MLM-584307456-departamento-con-excelente-ubicacion-en-cuauhtemoc-_JM,Cuauhtmoc,SAN SIMON TOLNAHUAC,no_age_info,82,1450000.0,17682.926829268294,37549.732645403375,87531.53153153154,,-52.907982072056285,subvaluado
68175, http://departamento.metroscubicos.com/MLM-584308753-sierra-vertientes-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,360,44880000.0,124666.66666666667,64000.0,67117.11711711712,64000.0,94.79166666666667,sobrevaluado
68182, http://departamento.metroscubicos.com/MLM-584308811-galileo-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,320,31790000.0,99343.75,102413.79310344828,102567.37712044452,103888.88888888889,-2.9976851851851847,amarillo
68186, http://departamento.metroscubicos.com/MLM-584308854-jorge-bernard-shaw-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,30,168,8990000.0,53511.90476190476,94582.51793868231,112280.1662565172,53511.90476190476,0.0,amarillo
68194, http://departamento.metroscubicos.com/MLM-584308905-enrique-pestalozi-_JM,Benito Jurez,DEL VALLE CENTRO,no_age_info,85,3900000.0,45882.35294117647,43032.7868852459,43308.10810810811,37628.36552897608,6.621848739495799,amarillo
68198, http://departamento.metroscubicos.com/MLM-584308930-lago-tanganica-_JM,Miguel Hidalgo,LOS MANZANOS,10,102,6400000.0,62745.098039215685,61674.00881057269,72727.27272727272,51485.857500895094,21.868608361286103,sobrevaluado
68273, http://departamento.metroscubicos.com/MLM-584310836-bonito-departamento-en-iztacalco-_JM,Iztacalco,SANTA ANITA,10,49,825000.0,16836.73469387755,29918.367346938776,43000.0,16836.73469387755,0.0,amarillo
68354, http://departamento.metroscubicos.com/MLM-584315782-amplio-y-unico-de-tres-recamaras-en-azcapotzalco-_JM,Azcapotzalco,Pbo. SANTIAGO AHUIZOTLA,8,62,1160000.0,18709.677419354837,18371.23215230037,,18371.23215230037,1.8422567645365489,amarillo
68392, http://departamento.metroscubicos.com/MLM-584322270-con-terraza-y-amenidades-en-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,390,21972500.0,56339.743589743586,64000.0,67117.11711711712,64000.0,-11.969150641025646,naranja
68393, http://departamento.metroscubicos.com/MLM-584322287-hermosa-vista-tres-recamaras-y-family-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,45,280,14025000.0,50089.28571428572,94582.51793868231,112280.1662565172,53511.90476190476,-6.395995550611788,amarillo
68395, http://departamento.metroscubicos.com/MLM-584322379-venta-de-departamento-para-remodelar-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,300,13000000.0,43333.333333333336,102333.71739130435,109386.17924528301,72680.55555555556,-57.6548820486653,subvaluado
68405, http://departamento.metroscubicos.com/MLM-584325701-departamento-en-la-loma-santa-fe-_JM,lvaro Obregn,SAN GABRIEL,10,266,13950000.0,52443.60902255639,54642.857142857145,53553.6231884058,52694.69607754325,-0.4764939807554337,amarillo
68412, http://departamento.metroscubicos.com/MLM-584327676-oportunidad-inversionista-del-valle-sur-_JM,Benito Jurez,LETRAN VALLE,no_age_info,65,3500000.0,53846.153846153844,46000.0,49743.21938693628,35936.41252768111,17.056856187290965,sobrevaluado
68413, http://departamento.metroscubicos.com/MLM-584327682-alerta-oportunidad-del-valle-sur-_JM,Benito Jurez,LETRAN VALLE,15,92,4100000.0,44565.217391304344,46000.0,49743.21938693628,35936.41252768111,24.011314031350892,sobrevaluado
68443, http://departamento.metroscubicos.com/MLM-584330825-departamento-en-venta-en-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,17,400,16830000.0,42075.0,44620.25316455696,46853.146853146856,42075.0,0.0,amarillo
68552, http://departamento.metroscubicos.com/MLM-584332124-town-house-en-venta-en-el-yaqui-_JM,Cuajimalpa de Morelos,PASEO DE LAS LOMAS,8,240,5950000.0,24791.666666666668,41073.97260273973,41073.97260273973,40909.09090909091,-39.398148148148145,verde
68786, http://departamento.metroscubicos.com/MLM-584332852-lindo-departamento-_JM,Azcapotzalco,DEL GAS,20,116,2300000.0,19827.58620689655,23500.0,1743000.0,21663.793103448275,-8.475925189017113,amarillo
68883, http://departamento.metroscubicos.com/MLM-584333057-departamento-en-venta-en-la-colonia-lomas-de-bezares-_JM,Miguel Hidalgo,SAN GABRIEL,14,182,6740000.0,37032.96703296703,50918.19017094017,64732.142857142855,40889.83050847457,-9.432329328702378,amarillo
68888, http://departamento.metroscubicos.com/MLM-584333069-departamento-en-venta-en-la-colonia-del-valle-_JM,Benito Jurez,Pbo. AXOTLA,45,160,3450000.0,21562.5,29095.744680851065,29095.744680851065,28501.572327044025,-24.34627903127931,verde
68941, http://departamento.metroscubicos.com/MLM-584333232-departamento-en-venta-col-el-sifon-_JM,Iztapalapa,EL SIFON,20,55,1380000.0,25090.909090909092,22950.819672131147,27333.333333333332,22950.819672131147,9.324675324675333,amarillo
68942, http://departamento.metroscubicos.com/MLM-584333233-departamento-en-venta-en-la-colonia-juarez-_JM,Miguel Hidalgo,JUAREZ,100,121,5200000.0,42975.20661157025,43571.42857142857,62167.832167832166,43571.42857142857,-1.3683782685273036,amarillo
68950, http://departamento.metroscubicos.com/MLM-584333256-departamento-en-venta-en-la-colonia-moctezuma-_JM,Venustiano Carranza,AEROPUERTO INTERNACIONAL DE LA CD DE MEXICO,6,91,1800000.0,19780.21978021978,19780.21978021978,19897.529069767443,19780.21978021978,0.0,amarillo
68983, http://departamento.metroscubicos.com/MLM-584333327-rav-1444-departamento-en-venta-colonia-aragon-inguaran-en-gustavo-a-madero-_JM,Gustavo A. Madero,GERTRUDIS SANCHEZ 2A SECC,46,49,845000.0,17244.897959183672,17244.897959183672,,17244.897959183672,0.0,amarillo
68991, http://departamento.metroscubicos.com/MLM-584333347-departamento-en-venta-colonia-napoles-_JM,Benito Jurez,ESCANDON II SECCION,25,170,5250000.0,30882.352941176472,51975.8064516129,53012.644310060474,44624.766355140186,-30.795485414078293,verde
69010, http://departamento.metroscubicos.com/MLM-584333411-rav-1474-departamento-en-venta-colonia-dm-nacional-en-gustavo-a-madero-_JM,Gustavo A. Madero,FERROCARRILERA,11,57,1075000.0,18859.64912280702,24183.922922059246,29508.196721311477,18859.64912280702,0.0,amarillo
69021, http://departamento.metroscubicos.com/MLM-584333456-rav-1483-departamento-en-venta-colonia-popular-rastro-en-venustiano-carranza-_JM,Venustiano Carranza,POPULAR RASTRO,8,51,1020000.0,20000.0,18650.79365079365,,18650.79365079365,7.234042553191492,amarillo
69027, http://departamento.metroscubicos.com/MLM-584333475-rav-1487-departamento-en-venta-colonia-reynosa-tamaulipas-en-azcapotzalco-_JM,Azcapotzalco,Pbo. SANTA BARBARA,11,67,1225000.0,18283.582089552237,40384.61538461538,42307.69230769231,18283.582089552237,0.0,amarillo
69071, http://departamento.metroscubicos.com/MLM-584333723-departamento-en-venta-col-lomas-estrella-_JM,Iztapalapa,SAN NICOLAS TOLENTINO,20,58,1250000.0,21551.724137931036,19861.11111111111,,20833.333333333332,3.44827586206898,amarillo
69266, http://departamento.metroscubicos.com/MLM-584334800-confortable-departamento-en-venta-delagacion-cuahtemoc-_JM,Venustiano Carranza,MORELOS,7,45,1100000.0,24444.444444444445,13392.857142857143,,22222.222222222223,10.000000000000002,sobrevaluado
70198, http://departamento.metroscubicos.com/MLM-584343871-departamento-lomas-de-san-lorenzo-_JM,Iztapalapa,LOMAS DE SAN LORENZO,10,51,850000.0,16666.666666666668,13195.348837209302,,13600.0,22.549019607843146,sobrevaluado
70219, http://departamento.metroscubicos.com/MLM-584343939-excelente-departamento-en-venta-_JM,Miguel Hidalgo,JUAREZ,12,91,4150000.0,45604.395604395606,53336.44385026738,53769.12582781457,45604.395604395606,0.0,amarillo
70379, http://departamento.metroscubicos.com/MLM-584345427-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,lvaro Obregn,CORPUS CHRISTY,no_age_info,126,4500000.0,35714.28571428572,37087.91208791209,57195.57886849007,32936.50793650794,-3.703703703703699,amarillo
70638, http://departamento.metroscubicos.com/MLM-584346768-vendo-departamento-en-royal-reforma-cuenta-con4-recamaras4-banos-y-medio5-lugares-de-estacionamiento640-m2-de-construccion-terrazabodegacuarto-de-servicioelevadorseguridadalbercacancha-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC VIII SECCION,10,640,37400000.0,58437.5,41388.88888888889,41161.034306195594,46030.769230769234,26.95312499999999,sobrevaluado
70784, http://departamento.metroscubicos.com/MLM-584355256-venta-sta-fe-departamento-_JM,Miguel Hidalgo,LA ESTRELLA,20,125,2400000.0,19200.0,36978.381096028155,61666.666666666664,32000.0,-40.0,verde
70794, http://departamento.metroscubicos.com/MLM-584355673-sinaloa-_JM,Miguel Hidalgo,JUAREZ,no_age_info,110,5800000.0,52727.27272727273,53336.44385026738,53769.12582781457,45604.395604395606,-1.1421292441333215,amarillo
70796, http://departamento.metroscubicos.com/MLM-584355687-bosque-de-tejocotes-_JM,Miguel Hidalgo,SAN GABRIEL,14,305,20500000.0,67213.11475409837,44620.25316455696,46853.146853146856,42075.0,59.7459649532938,sobrevaluado
70835, http://departamento.metroscubicos.com/MLM-584359734-latitud-polanco-departamentos-en-preventa-_JM,Miguel Hidalgo,LOS MANZANOS,no_age_info,54,3970000.0,73518.51851851853,61674.00881057269,72727.27272727272,51485.857500895094,19.205026455026463,sobrevaluado
70839, http://departamento.metroscubicos.com/MLM-584360590-penthouse-2-niveles-con-terraza-en-edificio-boutique-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,327,42000000.0,128440.36697247706,102333.71739130435,109386.17924528301,72680.55555555556,25.511288211436636,sobrevaluado
70918, http://departamento.metroscubicos.com/MLM-584362491-departamento-impecable-stunam-coyoacan-_JM,Iztapalapa,LOMAS ESTRELLA,no_age_info,70,950000.0,13571.42857142857,17678.571428571428,,21785.714285714286,-23.232323232323232,verde
70927, http://departamento.metroscubicos.com/MLM-584362748-departamento-platon-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,no_age_info,155,14300000.0,92258.06451612903,94582.51793868231,112280.1662565172,53511.90476190476,-2.4575930871921,amarillo
71003, http://departamento.metroscubicos.com/MLM-584368427-santa-maria-la-ribera-excelente-inversion-_JM,Miguel Hidalgo,AGRICULTURA,40,70,1050000.0,15000.0,30509.25925925926,36160.19900497512,20095.238095238095,-25.355450236966824,verde
71016, http://departamento.metroscubicos.com/MLM-584370014-precioso-departamento-modernista-catalogado-por-inba-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,no_age_info,340,29920000.0,88000.0,94582.51793868231,112280.1662565172,53511.90476190476,-6.959550329321694,amarillo
71039, http://departamento.metroscubicos.com/MLM-584372444-buen-departamento-en-city-towers-_JM,Miguel Hidalgo,POLANCO I SECCION,10,77,4100000.0,53246.753246753244,60000.0,60000.0,59919.642857142855,-11.136397502065808,naranja
71045, http://departamento.metroscubicos.com/MLM-584373024-departamento-venta-las-flores-tlacopac-san-angel-_JM,lvaro Obregn,SAN ANGEL,30,270,8500000.0,31481.48148148148,62257.35384615384,63164.84905660377,36365.740740740745,-13.430935709739028,naranja
71051, http://departamento.metroscubicos.com/MLM-584373742-magnifico-edificio-de-4-departamentos-_JM,Iztapalapa,PARQUE SAN ANDRES,no_age_info,899,18500000.0,20578.420467185762,21848.350018539117,,,-5.812473483241403,amarillo
71104, http://departamento.metroscubicos.com/MLM-584378973-departamento-3-en-col-noche-buena-benito-juarez-florida-_JM,Benito Jurez,NOCHE BUENA,10,119,3750000.0,31512.605042016807,33296.62510165357,33334.66087856943,35119.04761904762,-10.269192422731804,naranja
71108, http://departamento.metroscubicos.com/MLM-584379121-moderno-departamento-de-lujo-en-venta-en-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,173,20196000.0,116739.88439306358,102413.79310344828,102567.37712044452,103888.88888888889,13.988439306358377,sobrevaluado
71117, http://departamento.metroscubicos.com/MLM-584379531-oportunidad-departamento-3-recamaras-muy-bien-conectado-_JM,Azcapotzalco,DEL GAS,6,68,1598000.0,23500.0,23500.0,1743000.0,21663.793103448275,8.475925189017113,amarillo
71122, http://departamento.metroscubicos.com/MLM-584379780-departamento-en-venta-en-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,25,320,12900000.0,40312.5,44620.25316455696,46853.146853146856,42075.0,-4.188948306595365,amarillo
71133, http://departamento.metroscubicos.com/MLM-584380348-excelente-depto-en-venta-col-anzures-_JM,Miguel Hidalgo,POLANCO I SECCION,8,198,10500000.0,53030.30303030303,50724.637681159424,50000.0,53030.30303030303,0.0,amarillo
71158, http://departamento.metroscubicos.com/MLM-584383415-departamento-con-excelente-ubicacion-_JM,Benito Jurez,NIÃOS HEROES,40,51,1200000.0,23529.41176470588,23529.41176470588,34344.94535519126,23529.41176470588,0.0,amarillo
71197, http://departamento.metroscubicos.com/MLM-584388649-departamento-en-venta-tlalpan-granjas-coapa-cafetales-_JM,Tlalpan,MAGISTERIAL,21,90,1670000.0,18555.555555555555,31451.612903225807,33033.498759305214,21877.777777777777,-15.185373285931947,naranja
71205, http://departamento.metroscubicos.com/MLM-584389191-precioso-departamento-en-la-del-valle-_JM,Benito Jurez,CREDITO CONSTRUCTOR,27,130,4700000.0,36153.846153846156,48654.51388888889,48740.243902439026,36153.846153846156,0.0,amarillo
71207, http://departamento.metroscubicos.com/MLM-584389205-departamento-totalmete-remodelado-_JM,Benito Jurez,ALAMOS,47,95,2825000.0,29736.842105263157,38356.25,38446.45714285714,29736.842105263157,0.0,amarillo
71208, http://departamento.metroscubicos.com/MLM-584389218-precioso-departamento-en-la-del-valle-_JM,Benito Jurez,CREDITO CONSTRUCTOR,27,130,4700000.0,36153.846153846156,48654.51388888889,48740.243902439026,36153.846153846156,0.0,amarillo
71209, http://departamento.metroscubicos.com/MLM-584389220-departamento-totalmete-remodelado-_JM,Benito Jurez,ALAMOS,47,95,2825000.0,29736.842105263157,38356.25,38446.45714285714,29736.842105263157,0.0,amarillo
71232, http://departamento.metroscubicos.com/MLM-584394576-amores-1024-_JM,Benito Jurez,INSURGENTES SAN BORJA,no_age_info,197,7950000.0,40355.32994923858,44472.52747252748,46048.3870967742,36000.0,-9.257844690370398,amarillo
71248, http://departamento.metroscubicos.com/MLM-584394638-alfonso-esparza-oteo-depto-en-venta-col-guadalupe-inn-_JM,Benito Jurez,SAN ANGEL,30,150,5750000.0,38333.333333333336,47852.68817204301,47852.68817204301,38333.333333333336,0.0,amarillo
71256, http://departamento.metroscubicos.com/MLM-584394815-alfonso-esparza-oteo-depto-en-venta-col-guadalupe-inn-_JM,Benito Jurez,SAN ANGEL,30,150,5750000.0,38333.333333333336,47852.68817204301,47852.68817204301,38333.333333333336,0.0,amarillo
71261, http://departamento.metroscubicos.com/MLM-584394826-tixkokob-557-_JM,Tlalpan,MIGUEL HIDALGO 3A SECCION,7,96,2100000.0,21875.0,21875.0,23370.352112676057,16769.738198309627,30.44330055316533,sobrevaluado
71276, http://departamento.metroscubicos.com/MLM-584394860-yautepec-82-depto-en-venta-col-condesa-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,200,11800000.0,59000.0,63095.23809523809,66713.56060606061,36318.181818181816,-6.490566037735844,amarillo
71282, http://departamento.metroscubicos.com/MLM-584394870-balboa-depto-en-venta-_JM,Benito Jurez,DEL CARMEN,no_age_info,80,1900000.0,23750.0,36785.876418663305,40669.9,31145.833333333332,-35.43717776437034,verde
71355, http://departamento.metroscubicos.com/MLM-584398300-departamento-granjas-estrella-_JM,Iztapalapa,JOSE LOPEZ PORTILLO,no_age_info,70,1180000.0,16857.14285714286,14185.128787878788,,13014.069264069265,18.836727598464318,sobrevaluado
71363, http://departamento.metroscubicos.com/MLM-584399085-pent-house-venta-rebsame-_JM,Benito Jurez,DEL VALLE CENTRO,no_age_info,211,6962380.0,32997.06161137441,43032.7868852459,43308.10810810811,37628.36552897608,-23.32111396975851,verde
71586, http://departamento.metroscubicos.com/MLM-584401763-departamento-en-venta-coyoacan-ciudad-de-mexico-_JM,Tlalpan,PEDREGAL DE CARRASCO,no_age_info,215,6500000.0,30232.558139534885,33201.4,30445.719329214477,35467.075960033704,-8.941917691618777,amarillo
71588, http://departamento.metroscubicos.com/MLM-584401770-departamento-en-venta-cuajimalpa-de-morelos-ciudad-de-mexico-_JM,Cuajimalpa de Morelos,EL YAQUI,no_age_info,54,2050000.0,37962.96296296296,39779.00552486188,40625.0,38870.98424391242,-4.565329218107,amarillo
71604, http://departamento.metroscubicos.com/MLM-584402122-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,SAN SIMON TICUMAC,no_age_info,70,2530000.0,36142.857142857145,40625.0,48821.649154589366,36718.75,-11.032967032967028,naranja
71614, http://departamento.metroscubicos.com/MLM-584402191-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,CIUDAD DE LOS DEPORTES,no_age_info,119,7022925.0,59016.17647058824,51415.53398058253,48585.321100917434,40178.57142857143,14.78277458496522,sobrevaluado
71635, http://departamento.metroscubicos.com/MLM-584402429-departamento-en-venta-miguel-hidalgo-ciudad-de-mexico-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,88,5750000.0,65340.90909090909,60000.0,60000.0,59919.642857142855,8.901515151515147,amarillo
71723, http://departamento.metroscubicos.com/MLM-584403969-departamento-e-venta-musset-_JM,Miguel Hidalgo,POLANCO IV SECCION,7,175,17500000.0,100000.0,96962.96296296296,96881.48148148149,85131.17283950618,17.465784464787447,sobrevaluado
71728, http://departamento.metroscubicos.com/MLM-584404248-tetelpan-bonito-departamento-muy-iluminado-_JM,lvaro Obregn,LA HERRADURA DEL PUEBLO TETELPAN,18,100,3850000.0,38500.0,34543.39622641509,37383.17757009346,28846.153846153848,33.46666666666666,sobrevaluado
71772, http://departamento.metroscubicos.com/MLM-584405945-gran-oportunidad-ph-en-venta-laplace-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,138,4400000.0,31884.057971014492,102413.79310344828,102567.37712044452,103888.88888888889,-68.86741814278047,subvaluado
71782, http://departamento.metroscubicos.com/MLM-584406797-departamento-en-venta-para-estrenar-goldsmith-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,170,15708000.0,92400.0,96962.96296296296,96881.48148148149,85131.17283950618,-4.705882352941177,amarillo
71817, http://departamento.metroscubicos.com/MLM-584410067-en-ampliacion-pedregal-_JM,Tlalpan,PEDREGAL DE CARRASCO,10,229,10500000.0,45851.528384279474,33201.4,30445.719329214477,35467.075960033704,29.27913323316406,sobrevaluado
71858, http://departamento.metroscubicos.com/MLM-584417453-excelente-departamento-en-san-jose-insurgentes-_JM,Benito Jurez,GUADALUPE INN,15,185,8250000.0,44594.59459459459,46666.666666666664,50155.0,39416.862514688604,13.135830072666282,sobrevaluado
71864, http://departamento.metroscubicos.com/MLM-584418053-hermoso-departamento-en-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,340,37400000.0,110000.0,102333.71739130435,109386.17924528301,72680.55555555556,7.491453261080379,amarillo
